id,Y
71253,0
71254,0
71255,0
71256,1
71257,1
71258,1
71259,1
71260,1
71261,1
71262,1
71263,0
71264,1
71265,1
71266,1
71267,0
71268,0
71269,1
71270,0
71271,1
71272,0
71273,1
71274,1
71275,1
71276,0
71277,1
71278,1
71279,0
71280,1
71281,0
71282,1
71283,0
71284,0
71285,0
71286,0
71287,0
71288,1
71289,0
71290,1
71291,0
71292,1
71293,0
71294,0
71295,0
71296,0
71297,0
71298,1
71299,1
71300,0
71301,0
71302,0
71303,1
71304,1
71305,0
71306,0
71307,1
71308,0
71309,0
71310,1
71311,1
71312,1
71313,1
71314,0
71315,1
71316,1
71317,0
71318,1
71319,0
71320,0
71321,0
71322,0
71323,1
71324,1
71325,1
71326,1
71327,0
71328,0
71329,0
71330,0
71331,0
71332,1
71333,1
71334,1
71335,0
71336,1
71337,0
71338,0
71339,1
71340,1
71341,1
71342,1
71343,0
71344,0
71345,1
71346,0
71347,0
71348,0
71349,1
71350,1
71351,0
71352,1
71353,1
71354,0
71355,0
71356,0
71357,1
71358,1
71359,1
71360,0
71361,0
71362,0
71363,1
71364,1
71365,1
71366,1
71367,1
71368,1
71369,1
71370,0
71371,1
71372,0
71373,0
71374,1
71375,1
71376,0
71377,1
71378,0
71379,0
71380,1
71381,1
71382,0
71383,0
71384,1
71385,1
71386,1
71387,1
71388,0
71389,1
71390,1
71391,0
71392,0
71393,0
71394,0
71395,1
71396,0
71397,0
71398,1
71399,1
71400,0
71401,1
71402,1
71403,0
71404,0
71405,1
71406,1
71407,1
71408,1
71409,1
71410,0
71411,1
71412,0
71413,1
71414,0
71415,0
71416,0
71417,1
71418,0
71419,1
71420,1
71421,0
71422,0
71423,0
71424,0
71425,0
71426,0
71427,0
71428,1
71429,1
71430,1
71431,1
71432,1
71433,1
71434,0
71435,1
71436,1
71437,1
71438,1
71439,1
71440,1
71441,1
71442,0
71443,0
71444,0
71445,1
71446,1
71447,0
71448,0
71449,1
71450,0
71451,1
71452,1
71453,1
71454,0
71455,1
71456,1
71457,1
71458,0
71459,0
71460,0
71461,0
71462,0
71463,1
71464,0
71465,0
71466,1
71467,0
71468,1
71469,0
71470,0
71471,1
71472,0
71473,1
71474,1
71475,1
71476,0
71477,0
71478,1
71479,1
71480,0
71481,1
71482,1
71483,1
71484,0
71485,1
71486,1
71487,0
71488,0
71489,0
71490,0
71491,0
71492,0
71493,0
71494,0
71495,1
71496,0
71497,0
71498,0
71499,1
71500,1
71501,1
71502,0
71503,1
71504,0
71505,1
71506,1
71507,1
71508,1
71509,0
71510,0
71511,1
71512,0
71513,1
71514,1
71515,1
71516,0
71517,0
71518,0
71519,1
71520,1
71521,1
71522,1
71523,1
71524,1
71525,1
71526,1
71527,0
71528,0
71529,1
71530,1
71531,1
71532,0
71533,0
71534,1
71535,1
71536,1
71537,0
71538,0
71539,0
71540,1
71541,0
71542,0
71543,0
71544,1
71545,1
71546,0
71547,0
71548,0
71549,0
71550,0
71551,1
71552,1
71553,0
71554,1
71555,0
71556,1
71557,0
71558,1
71559,1
71560,0
71561,0
71562,0
71563,1
71564,1
71565,0
71566,1
71567,1
71568,1
71569,0
71570,1
71571,1
71572,1
71573,1
71574,0
71575,0
71576,0
71577,1
71578,1
71579,0
71580,1
71581,0
71582,0
71583,1
71584,0
71585,0
71586,1
71587,1
71588,1
71589,1
71590,1
71591,0
71592,0
71593,0
71594,0
71595,1
71596,1
71597,1
71598,0
71599,0
71600,1
71601,0
71602,0
71603,1
71604,1
71605,1
71606,0
71607,1
71608,0
71609,1
71610,0
71611,1
71612,1
71613,1
71614,1
71615,1
71616,0
71617,1
71618,0
71619,1
71620,1
71621,0
71622,1
71623,0
71624,1
71625,1
71626,0
71627,1
71628,0
71629,0
71630,0
71631,1
71632,0
71633,1
71634,1
71635,0
71636,1
71637,0
71638,1
71639,0
71640,0
71641,0
71642,1
71643,1
71644,1
71645,0
71646,1
71647,1
71648,1
71649,0
71650,0
71651,1
71652,0
71653,1
71654,1
71655,0
71656,1
71657,1
71658,0
71659,0
71660,0
71661,1
71662,1
71663,0
71664,0
71665,1
71666,0
71667,1
71668,1
71669,0
71670,0
71671,0
71672,0
71673,0
71674,0
71675,1
71676,1
71677,1
71678,0
71679,1
71680,1
71681,0
71682,0
71683,1
71684,0
71685,0
71686,1
71687,1
71688,1
71689,0
71690,0
71691,1
71692,1
71693,1
71694,0
71695,1
71696,1
71697,1
71698,1
71699,1
71700,1
71701,0
71702,0
71703,1
71704,0
71705,1
71706,0
71707,0
71708,1
71709,0
71710,1
71711,1
71712,1
71713,0
71714,1
71715,0
71716,1
71717,1
71718,1
71719,0
71720,1
71721,0
71722,0
71723,1
71724,0
71725,1
71726,0
71727,0
71728,0
71729,1
71730,0
71731,0
71732,1
71733,1
71734,0
71735,0
71736,0
71737,1
71738,0
71739,1
71740,0
71741,0
71742,0
71743,1
71744,1
71745,1
71746,1
71747,0
71748,1
71749,0
71750,0
71751,0
71752,0
71753,0
71754,1
71755,0
71756,0
71757,0
71758,0
71759,1
71760,1
71761,1
71762,0
71763,1
71764,0
71765,1
71766,1
71767,1
71768,1
71769,1
71770,0
71771,0
71772,1
71773,1
71774,0
71775,1
71776,0
71777,0
71778,1
71779,1
71780,0
71781,1
71782,1
71783,0
71784,0
71785,0
71786,1
71787,0
71788,0
71789,1
71790,0
71791,0
71792,0
71793,0
71794,1
71795,1
71796,1
71797,0
71798,0
71799,1
71800,1
71801,0
71802,1
71803,1
71804,1
71805,1
71806,1
71807,0
71808,1
71809,0
71810,1
71811,0
71812,0
71813,0
71814,1
71815,0
71816,1
71817,0
71818,0
71819,1
71820,0
71821,1
71822,1
71823,1
71824,1
71825,1
71826,1
71827,1
71828,0
71829,1
71830,1
71831,1
71832,0
71833,0
71834,1
71835,1
71836,1
71837,0
71838,0
71839,0
71840,1
71841,1
71842,0
71843,0
71844,0
71845,1
71846,0
71847,0
71848,0
71849,0
71850,1
71851,0
71852,1
71853,0
71854,1
71855,1
71856,0
71857,0
71858,0
71859,1
71860,1
71861,0
71862,0
71863,0
71864,0
71865,0
71866,0
71867,1
71868,1
71869,1
71870,1
71871,1
71872,1
71873,0
71874,0
71875,1
71876,0
71877,1
71878,0
71879,0
71880,1
71881,1
71882,0
71883,0
71884,1
71885,0
71886,0
71887,1
71888,0
71889,0
71890,1
71891,0
71892,0
71893,1
71894,0
71895,1
71896,0
71897,1
71898,0
71899,0
71900,0
71901,1
71902,0
71903,1
71904,1
71905,1
71906,1
71907,0
71908,0
71909,0
71910,1
71911,1
71912,0
71913,1
71914,0
71915,0
71916,0
71917,1
71918,0
71919,0
71920,1
71921,1
71922,0
71923,1
71924,0
71925,0
71926,0
71927,0
71928,1
71929,0
71930,0
71931,0
71932,0
71933,1
71934,1
71935,0
71936,1
71937,1
71938,0
71939,1
71940,1
71941,1
71942,0
71943,1
71944,0
71945,1
71946,0
71947,0
71948,0
71949,1
71950,1
71951,0
71952,0
71953,1
71954,0
71955,0
71956,0
71957,0
71958,0
71959,0
71960,0
71961,0
71962,1
71963,0
71964,1
71965,0
71966,1
71967,1
71968,1
71969,1
71970,0
71971,0
71972,1
71973,1
71974,1
71975,1
71976,1
71977,0
71978,1
71979,0
71980,1
71981,0
71982,0
71983,0
71984,0
71985,0
71986,1
71987,1
71988,1
71989,0
71990,1
71991,1
71992,1
71993,1
71994,1
71995,0
71996,1
71997,1
71998,1
71999,1
72000,0
72001,0
72002,0
72003,0
72004,0
72005,0
72006,0
72007,1
72008,1
72009,0
72010,0
72011,1
72012,1
72013,1
72014,1
72015,1
72016,1
72017,1
72018,0
72019,1
72020,1
72021,0
72022,1
72023,1
72024,1
72025,1
72026,1
72027,1
72028,0
72029,1
72030,0
72031,1
72032,0
72033,0
72034,0
72035,0
72036,1
72037,0
72038,0
72039,0
72040,0
72041,0
72042,0
72043,0
72044,0
72045,1
72046,0
72047,0
72048,0
72049,1
72050,1
72051,1
72052,0
72053,1
72054,0
72055,0
72056,0
72057,1
72058,0
72059,1
72060,1
72061,0
72062,0
72063,1
72064,1
72065,1
72066,0
72067,0
72068,1
72069,1
72070,1
72071,1
72072,1
72073,1
72074,1
72075,0
72076,0
72077,1
72078,0
72079,1
72080,0
72081,0
72082,1
72083,0
72084,0
72085,0
72086,0
72087,1
72088,1
72089,0
72090,0
72091,1
72092,1
72093,0
72094,1
72095,0
72096,1
72097,1
72098,0
72099,0
72100,1
72101,0
72102,0
72103,0
72104,0
72105,0
72106,1
72107,0
72108,0
72109,0
72110,0
72111,1
72112,0
72113,1
72114,1
72115,0
72116,1
72117,1
72118,0
72119,0
72120,0
72121,0
72122,1
72123,1
72124,1
72125,0
72126,1
72127,0
72128,1
72129,0
72130,1
72131,1
72132,0
72133,1
72134,1
72135,1
72136,1
72137,0
72138,1
72139,1
72140,0
72141,1
72142,1
72143,0
72144,1
72145,1
72146,0
72147,1
72148,1
72149,0
72150,0
72151,0
72152,1
72153,1
72154,0
72155,1
72156,1
72157,1
72158,1
72159,0
72160,0
72161,1
72162,1
72163,0
72164,0
72165,0
72166,0
72167,1
72168,0
72169,1
72170,0
72171,1
72172,1
72173,0
72174,0
72175,0
72176,1
72177,0
72178,1
72179,0
72180,1
72181,0
72182,0
72183,1
72184,1
72185,1
72186,0
72187,0
72188,1
72189,1
72190,1
72191,1
72192,1
72193,0
72194,1
72195,0
72196,1
72197,0
72198,1
72199,1
72200,1
72201,0
72202,1
72203,0
72204,0
72205,1
72206,1
72207,1
72208,0
72209,1
72210,0
72211,0
72212,0
72213,0
72214,1
72215,1
72216,1
72217,0
72218,0
72219,0
72220,0
72221,0
72222,0
72223,0
72224,0
72225,1
72226,0
72227,0
72228,1
72229,0
72230,1
72231,1
72232,0
72233,1
72234,1
72235,1
72236,0
72237,0
72238,1
72239,0
72240,1
72241,1
72242,1
72243,1
72244,1
72245,1
72246,0
72247,0
72248,0
72249,1
72250,1
72251,0
72252,0
72253,0
72254,0
72255,0
72256,0
72257,1
72258,1
72259,1
72260,1
72261,0
72262,0
72263,1
72264,0
72265,1
72266,1
72267,0
72268,1
72269,0
72270,1
72271,0
72272,1
72273,0
72274,0
72275,1
72276,1
72277,0
72278,0
72279,1
72280,0
72281,0
72282,1
72283,0
72284,0
72285,1
72286,1
72287,1
72288,0
72289,0
72290,1
72291,1
72292,0
72293,0
72294,1
72295,0
72296,1
72297,1
72298,1
72299,0
72300,1
72301,0
72302,0
72303,1
72304,1
72305,1
72306,0
72307,0
72308,1
72309,0
72310,1
72311,0
72312,1
72313,1
72314,1
72315,1
72316,0
72317,0
72318,1
72319,0
72320,1
72321,1
72322,0
72323,0
72324,1
72325,1
72326,0
72327,1
72328,1
72329,1
72330,1
72331,1
72332,1
72333,0
72334,1
72335,0
72336,1
72337,0
72338,0
72339,1
72340,1
72341,0
72342,1
72343,0
72344,1
72345,0
72346,0
72347,0
72348,1
72349,0
72350,0
72351,1
72352,0
72353,1
72354,0
72355,1
72356,1
72357,0
72358,1
72359,0
72360,1
72361,0
72362,1
72363,1
72364,0
72365,0
72366,0
72367,0
72368,1
72369,0
72370,1
72371,1
72372,1
72373,1
72374,0
72375,0
72376,0
72377,0
72378,0
72379,1
72380,0
72381,1
72382,1
72383,0
72384,1
72385,1
72386,0
72387,1
72388,1
72389,1
72390,1
72391,0
72392,1
72393,0
72394,0
72395,0
72396,1
72397,1
72398,0
72399,0
72400,0
72401,0
72402,0
72403,1
72404,1
72405,0
72406,0
72407,0
72408,1
72409,0
72410,1
72411,1
72412,1
72413,1
72414,0
72415,1
72416,1
72417,1
72418,1
72419,0
72420,0
72421,0
72422,1
72423,1
72424,0
72425,0
72426,0
72427,0
72428,0
72429,1
72430,0
72431,1
72432,1
72433,0
72434,1
72435,1
72436,1
72437,0
72438,0
72439,0
72440,1
72441,0
72442,0
72443,1
72444,1
72445,1
72446,0
72447,1
72448,1
72449,1
72450,1
72451,1
72452,0
72453,1
72454,0
72455,1
72456,0
72457,1
72458,1
72459,0
72460,1
72461,0
72462,0
72463,0
72464,1
72465,1
72466,0
72467,1
72468,0
72469,0
72470,0
72471,0
72472,0
72473,0
72474,0
72475,1
72476,1
72477,1
72478,0
72479,1
72480,0
72481,1
72482,1
72483,0
72484,1
72485,1
72486,0
72487,0
72488,0
72489,0
72490,0
72491,0
72492,0
72493,1
72494,1
72495,1
72496,1
72497,1
72498,0
72499,1
72500,1
72501,1
72502,0
72503,0
72504,1
72505,0
72506,0
72507,0
72508,0
72509,0
72510,1
72511,1
72512,1
72513,1
72514,0
72515,0
72516,1
72517,1
72518,1
72519,0
72520,0
72521,1
72522,0
72523,1
72524,1
72525,1
72526,0
72527,1
72528,0
72529,1
72530,1
72531,1
72532,1
72533,0
72534,0
72535,0
72536,0
72537,1
72538,1
72539,0
72540,0
72541,1
72542,1
72543,1
72544,1
72545,1
72546,0
72547,0
72548,1
72549,0
72550,1
72551,1
72552,0
72553,0
72554,1
72555,1
72556,1
72557,0
72558,1
72559,1
72560,0
72561,1
72562,0
72563,0
72564,1
72565,0
72566,1
72567,0
72568,0
72569,0
72570,1
72571,0
72572,0
72573,0
72574,1
72575,0
72576,0
72577,0
72578,1
72579,0
72580,0
72581,0
72582,0
72583,1
72584,0
72585,1
72586,1
72587,0
72588,1
72589,1
72590,1
72591,0
72592,1
72593,1
72594,1
72595,1
72596,0
72597,1
72598,1
72599,0
72600,0
72601,1
72602,1
72603,1
72604,0
72605,0
72606,0
72607,0
72608,0
72609,0
72610,0
72611,1
72612,1
72613,1
72614,0
72615,0
72616,0
72617,0
72618,1
72619,1
72620,1
72621,0
72622,0
72623,1
72624,1
72625,1
72626,1
72627,0
72628,1
72629,0
72630,0
72631,0
72632,0
72633,1
72634,1
72635,0
72636,0
72637,1
72638,1
72639,1
72640,0
72641,0
72642,1
72643,0
72644,0
72645,1
72646,1
72647,1
72648,1
72649,1
72650,1
72651,1
72652,0
72653,1
72654,0
72655,0
72656,1
72657,0
72658,1
72659,0
72660,1
72661,0
72662,1
72663,1
72664,0
72665,1
72666,1
72667,0
72668,1
72669,1
72670,1
72671,0
72672,1
72673,0
72674,1
72675,1
72676,1
72677,0
72678,1
72679,1
72680,0
72681,1
72682,0
72683,1
72684,0
72685,0
72686,1
72687,0
72688,0
72689,0
72690,1
72691,1
72692,0
72693,0
72694,0
72695,1
72696,0
72697,1
72698,0
72699,1
72700,1
72701,1
72702,0
72703,1
72704,1
72705,1
72706,1
72707,0
72708,1
72709,1
72710,0
72711,0
72712,0
72713,1
72714,0
72715,1
72716,0
72717,1
72718,0
72719,1
72720,0
72721,0
72722,0
72723,1
72724,0
72725,0
72726,1
72727,1
72728,0
72729,1
72730,0
72731,0
72732,0
72733,0
72734,0
72735,0
72736,0
72737,1
72738,1
72739,0
72740,1
72741,1
72742,1
72743,0
72744,1
72745,1
72746,0
72747,1
72748,0
72749,0
72750,1
72751,0
72752,1
72753,1
72754,1
72755,1
72756,0
72757,1
72758,0
72759,0
72760,0
72761,0
72762,1
72763,1
72764,1
72765,1
72766,1
72767,0
72768,0
72769,0
72770,0
72771,0
72772,1
72773,0
72774,0
72775,1
72776,0
72777,0
72778,0
72779,0
72780,1
72781,0
72782,1
72783,0
72784,1
72785,1
72786,1
72787,1
72788,1
72789,1
72790,1
72791,0
72792,1
72793,0
72794,0
72795,0
72796,0
72797,0
72798,1
72799,0
72800,0
72801,0
72802,1
72803,0
72804,1
72805,1
72806,1
72807,0
72808,0
72809,1
72810,1
72811,0
72812,1
72813,0
72814,0
72815,1
72816,1
72817,0
72818,0
72819,1
72820,0
72821,0
72822,0
72823,1
72824,0
72825,1
72826,1
72827,0
72828,1
72829,1
72830,1
72831,1
72832,0
72833,1
72834,1
72835,1
72836,0
72837,1
72838,1
72839,0
72840,1
72841,1
72842,0
72843,0
72844,0
72845,0
72846,0
72847,1
72848,0
72849,0
72850,0
72851,1
72852,0
72853,0
72854,0
72855,0
72856,1
72857,0
72858,1
72859,1
72860,1
72861,0
72862,0
72863,1
72864,1
72865,1
72866,0
72867,0
72868,0
72869,1
72870,1
72871,1
72872,1
72873,0
72874,0
72875,1
72876,0
72877,1
72878,1
72879,0
72880,1
72881,0
72882,0
72883,1
72884,0
72885,1
72886,0
72887,1
72888,0
72889,1
72890,0
72891,0
72892,0
72893,1
72894,1
72895,1
72896,1
72897,0
72898,1
72899,1
72900,0
72901,0
72902,1
72903,1
72904,0
72905,1
72906,0
72907,0
72908,1
72909,1
72910,0
72911,0
72912,0
72913,0
72914,0
72915,1
72916,1
72917,1
72918,1
72919,1
72920,0
72921,0
72922,0
72923,1
72924,0
72925,1
72926,1
72927,1
72928,1
72929,1
72930,1
72931,0
72932,0
72933,0
72934,0
72935,1
72936,0
72937,1
72938,0
72939,0
72940,0
72941,0
72942,1
72943,1
72944,1
72945,0
72946,1
72947,1
72948,1
72949,1
72950,1
72951,0
72952,1
72953,1
72954,0
72955,0
72956,1
72957,1
72958,1
72959,1
72960,0
72961,1
72962,0
72963,0
72964,1
72965,1
72966,0
72967,1
72968,0
72969,0
72970,0
72971,0
72972,1
72973,1
72974,0
72975,1
72976,0
72977,1
72978,1
72979,0
72980,0
72981,1
72982,1
72983,0
72984,1
72985,0
72986,1
72987,0
72988,1
72989,1
72990,0
72991,1
72992,0
72993,1
72994,1
72995,1
72996,1
72997,1
72998,0
72999,1
73000,1
73001,0
73002,0
73003,1
73004,1
73005,0
73006,1
73007,1
73008,1
73009,1
73010,1
73011,0
73012,1
73013,1
73014,1
73015,0
73016,0
73017,1
73018,1
73019,0
73020,1
73021,1
73022,1
73023,1
73024,1
73025,0
73026,1
73027,0
73028,0
73029,0
73030,0
73031,0
73032,0
73033,0
73034,1
73035,1
73036,0
73037,0
73038,1
73039,1
73040,0
73041,0
73042,1
73043,1
73044,0
73045,0
73046,1
73047,1
73048,1
73049,1
73050,1
73051,0
73052,1
73053,1
73054,1
73055,0
73056,1
73057,0
73058,0
73059,0
73060,1
73061,1
73062,1
73063,1
73064,1
73065,1
73066,1
73067,1
73068,1
73069,1
73070,1
73071,0
73072,0
73073,0
73074,1
73075,0
73076,1
73077,1
73078,0
73079,1
73080,1
73081,1
73082,0
73083,1
73084,1
73085,0
73086,1
73087,1
73088,0
73089,0
73090,0
73091,1
73092,0
73093,1
73094,1
73095,1
73096,1
73097,0
73098,0
73099,0
73100,0
73101,0
73102,0
73103,1
73104,0
73105,0
73106,0
73107,0
73108,0
73109,1
73110,0
73111,1
73112,0
73113,1
73114,0
73115,0
73116,1
73117,1
73118,1
73119,1
73120,0
73121,0
73122,0
73123,0
73124,1
73125,0
73126,0
73127,0
73128,0
73129,1
73130,0
73131,1
73132,0
73133,0
73134,0
73135,0
73136,0
73137,0
73138,0
73139,0
73140,1
73141,0
73142,1
73143,1
73144,1
73145,1
73146,0
73147,0
73148,1
73149,0
73150,1
73151,0
73152,0
73153,1
73154,0
73155,0
73156,0
73157,1
73158,1
73159,0
73160,1
73161,1
73162,1
73163,0
73164,1
73165,1
73166,1
73167,1
73168,1
73169,0
73170,1
73171,1
73172,0
73173,1
73174,1
73175,1
73176,1
73177,0
73178,1
73179,1
73180,0
73181,0
73182,1
73183,1
73184,0
73185,0
73186,0
73187,1
73188,1
73189,0
73190,1
73191,0
73192,1
73193,1
73194,1
73195,1
73196,1
73197,0
73198,0
73199,0
73200,1
73201,0
73202,1
73203,0
73204,0
73205,0
73206,1
73207,1
73208,0
73209,1
73210,1
73211,1
73212,1
73213,0
73214,1
73215,1
73216,0
73217,1
73218,0
73219,1
73220,0
73221,0
73222,1
73223,1
73224,0
73225,1
73226,1
73227,1
73228,1
73229,0
73230,1
73231,1
73232,0
73233,0
73234,1
73235,1
73236,1
73237,1
73238,0
73239,1
73240,1
73241,0
73242,0
73243,1
73244,0
73245,1
73246,1
73247,1
73248,1
73249,1
73250,1
73251,0
73252,0
73253,1
73254,0
73255,0
73256,0
73257,0
73258,0
73259,0
73260,0
73261,1
73262,1
73263,0
73264,0
73265,0
73266,1
73267,1
73268,1
73269,0
73270,0
73271,1
73272,1
73273,1
73274,0
73275,1
73276,0
73277,0
73278,1
73279,1
73280,0
73281,1
73282,0
73283,0
73284,0
73285,1
73286,0
73287,1
73288,1
73289,0
73290,1
73291,0
73292,0
73293,0
73294,0
73295,1
73296,1
73297,1
73298,1
73299,1
73300,1
73301,0
73302,0
73303,0
73304,0
73305,1
73306,1
73307,1
73308,0
73309,0
73310,1
73311,0
73312,0
73313,1
73314,1
73315,0
73316,1
73317,0
73318,0
73319,0
73320,0
73321,0
73322,1
73323,1
73324,0
73325,1
73326,1
73327,0
73328,0
73329,1
73330,0
73331,1
73332,0
73333,0
73334,0
73335,1
73336,1
73337,0
73338,1
73339,0
73340,0
73341,1
73342,0
73343,1
73344,1
73345,0
73346,0
73347,0
73348,1
73349,0
73350,1
73351,0
73352,0
73353,1
73354,0
73355,1
73356,1
73357,1
73358,0
73359,1
73360,1
73361,1
73362,0
73363,1
73364,0
73365,0
73366,1
73367,1
73368,1
73369,1
73370,1
73371,1
73372,1
73373,0
73374,0
73375,1
73376,1
73377,1
73378,1
73379,1
73380,0
73381,0
73382,1
73383,0
73384,1
73385,1
73386,0
73387,1
73388,1
73389,0
73390,1
73391,1
73392,0
73393,0
73394,1
73395,1
73396,1
73397,1
73398,1
73399,1
73400,0
73401,0
73402,1
73403,1
73404,1
73405,0
73406,1
73407,0
73408,0
73409,0
73410,0
73411,1
73412,1
73413,1
73414,1
73415,1
73416,0
73417,0
73418,0
73419,0
73420,0
73421,0
73422,1
73423,1
73424,0
73425,0
73426,1
73427,1
73428,0
73429,0
73430,0
73431,0
73432,0
73433,1
73434,0
73435,0
73436,0
73437,0
73438,1
73439,1
73440,1
73441,1
73442,1
73443,1
73444,1
73445,1
73446,0
73447,0
73448,0
73449,0
73450,1
73451,1
73452,1
73453,1
73454,1
73455,0
73456,1
73457,0
73458,0
73459,0
73460,1
73461,0
73462,1
73463,0
73464,0
73465,1
73466,1
73467,0
73468,0
73469,0
73470,0
73471,0
73472,1
73473,1
73474,0
73475,1
73476,0
73477,1
73478,0
73479,0
73480,0
73481,0
73482,0
73483,0
73484,1
73485,1
73486,1
73487,0
73488,1
73489,0
73490,0
73491,1
73492,1
73493,1
73494,0
73495,1
73496,1
73497,1
73498,1
73499,0
73500,1
73501,1
73502,0
73503,1
73504,1
73505,1
73506,1
73507,0
73508,1
73509,1
73510,0
73511,1
73512,0
73513,0
73514,1
73515,1
73516,1
73517,1
73518,1
73519,1
73520,1
73521,1
73522,1
73523,1
73524,1
73525,1
73526,0
73527,0
73528,1
73529,0
73530,1
73531,0
73532,1
73533,1
73534,1
73535,1
73536,1
73537,0
73538,1
73539,1
73540,1
73541,0
73542,0
73543,1
73544,1
73545,1
73546,1
73547,0
73548,0
73549,1
73550,1
73551,1
73552,1
73553,1
73554,1
73555,1
73556,0
73557,0
73558,1
73559,1
73560,1
73561,1
73562,1
73563,1
73564,0
73565,0
73566,1
73567,1
73568,1
73569,1
73570,1
73571,0
73572,1
73573,0
73574,0
73575,1
73576,1
73577,0
73578,0
73579,0
73580,0
73581,1
73582,1
73583,0
73584,0
73585,0
73586,1
73587,1
73588,1
73589,0
73590,0
73591,1
73592,1
73593,1
73594,0
73595,0
73596,1
73597,1
73598,0
73599,0
73600,1
73601,1
73602,1
73603,0
73604,0
73605,0
73606,1
73607,0
73608,1
73609,1
73610,1
73611,0
73612,0
73613,1
73614,0
73615,1
73616,0
73617,1
73618,0
73619,1
73620,0
73621,1
73622,0
73623,1
73624,1
73625,1
73626,0
73627,0
73628,1
73629,0
73630,0
73631,1
73632,1
73633,0
73634,0
73635,0
73636,1
73637,0
73638,0
73639,1
73640,1
73641,1
73642,1
73643,1
73644,0
73645,0
73646,1
73647,1
73648,1
73649,1
73650,0
73651,0
73652,0
73653,1
73654,1
73655,1
73656,1
73657,1
73658,0
73659,1
73660,1
73661,0
73662,1
73663,0
73664,0
73665,1
73666,1
73667,1
73668,1
73669,1
73670,1
73671,1
73672,1
73673,0
73674,1
73675,1
73676,1
73677,1
73678,0
73679,0
73680,1
73681,0
73682,0
73683,0
73684,0
73685,0
73686,1
73687,0
73688,0
73689,1
73690,1
73691,0
73692,1
73693,1
73694,1
73695,1
73696,1
73697,0
73698,1
73699,0
73700,1
73701,1
73702,1
73703,0
73704,0
73705,0
73706,1
73707,0
73708,1
73709,1
73710,1
73711,0
73712,0
73713,0
73714,1
73715,0
73716,0
73717,1
73718,0
73719,0
73720,0
73721,1
73722,1
73723,0
73724,0
73725,0
73726,0
73727,0
73728,0
73729,0
73730,0
73731,1
73732,1
73733,0
73734,0
73735,0
73736,1
73737,0
73738,0
73739,1
73740,0
73741,0
73742,1
73743,1
73744,0
73745,1
73746,1
73747,1
73748,1
73749,0
73750,0
73751,1
73752,1
73753,1
73754,0
73755,0
73756,1
73757,0
73758,1
73759,0
73760,0
73761,0
73762,0
73763,1
73764,1
73765,0
73766,1
73767,0
73768,1
73769,0
73770,0
73771,0
73772,1
73773,1
73774,0
73775,1
73776,1
73777,1
73778,1
73779,0
73780,1
73781,1
73782,0
73783,1
73784,0
73785,0
73786,1
73787,1
73788,1
73789,0
73790,1
73791,1
73792,0
73793,0
73794,1
73795,0
73796,1
73797,0
73798,1
73799,0
73800,1
73801,0
73802,0
73803,1
73804,0
73805,1
73806,1
73807,0
73808,1
73809,0
73810,1
73811,1
73812,1
73813,0
73814,0
73815,0
73816,0
73817,1
73818,0
73819,1
73820,1
73821,0
73822,1
73823,0
73824,1
73825,0
73826,0
73827,1
73828,0
73829,1
73830,0
73831,1
73832,1
73833,0
73834,0
73835,0
73836,0
73837,0
73838,0
73839,1
73840,0
73841,0
73842,1
73843,1
73844,0
73845,1
73846,1
73847,1
73848,0
73849,1
73850,0
73851,0
73852,1
73853,1
73854,1
73855,0
73856,1
73857,0
73858,0
73859,1
73860,1
73861,1
73862,0
73863,1
73864,1
73865,0
73866,1
73867,0
73868,1
73869,1
73870,1
73871,1
73872,0
73873,1
73874,0
73875,0
73876,0
73877,1
73878,1
73879,0
73880,0
73881,0
73882,1
73883,1
73884,0
73885,0
73886,1
73887,1
73888,0
73889,0
73890,1
73891,1
73892,0
73893,1
73894,1
73895,1
73896,0
73897,1
73898,0
73899,0
73900,1
73901,0
73902,1
73903,0
73904,0
73905,1
73906,1
73907,0
73908,0
73909,0
73910,0
73911,1
73912,0
73913,1
73914,0
73915,1
73916,0
73917,0
73918,1
73919,0
73920,1
73921,1
73922,1
73923,0
73924,1
73925,0
73926,0
73927,1
73928,1
73929,1
73930,1
73931,0
73932,1
73933,0
73934,0
73935,0
73936,1
73937,1
73938,0
73939,0
73940,1
73941,1
73942,0
73943,1
73944,0
73945,0
73946,1
73947,1
73948,1
73949,1
73950,1
73951,1
73952,1
73953,1
73954,1
73955,1
73956,0
73957,1
73958,1
73959,1
73960,0
73961,0
73962,1
73963,1
73964,0
73965,1
73966,0
73967,1
73968,0
73969,1
73970,0
73971,0
73972,0
73973,1
73974,0
73975,1
73976,1
73977,1
73978,0
73979,0
73980,1
73981,1
73982,0
73983,1
73984,1
73985,0
73986,1
73987,1
73988,1
73989,0
73990,1
73991,1
73992,0
73993,0
73994,1
73995,0
73996,0
73997,0
73998,1
73999,1
74000,1
74001,0
74002,0
74003,0
74004,0
74005,0
74006,1
74007,0
74008,1
74009,0
74010,0
74011,1
74012,1
74013,1
74014,1
74015,0
74016,1
74017,0
74018,1
74019,1
74020,1
74021,1
74022,1
74023,1
74024,1
74025,0
74026,1
74027,0
74028,0
74029,0
74030,0
74031,1
74032,1
74033,0
74034,1
74035,1
74036,1
74037,1
74038,1
74039,0
74040,0
74041,1
74042,0
74043,1
74044,0
74045,1
74046,0
74047,0
74048,1
74049,0
74050,1
74051,0
